ngoId,ngoName,orgEmail,officePhone,primaryPoc,primaryPocPhone,secondaryPoc,secondaryPocPhone,mailingAddress,physicalAddress,fieldOffices,orgType,orgWebsite,websiteIsValid,facebook,twitter,iInstagram,youtube,whatsapp,otherSocials,scrapeSource,executiveDirector,technicalSupport,chairmanName,chairmanMobile,chairmanEmail,viceChairmanName,viceChairmanMobile,viceChairmanEmail,secretaryName,secretaryMobile,secretaryEmail,assistantSecretaryName,assistantSecretaryMobile,assistantSecretaryEmail
4a845814-90f8-3f20-a638-a7abedd34939,Action For Agricultural Renewal In Maharashtra - Afarm,admin@afarm.org,91-9822752054,,,,,,,,,http://www.afarm.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
13ca3f19-9bde-3657-ba15-9dc31643cd4e,Action For Development Of Demos (Add),adddemos@gmail.com,91-9386557165,,,,,,,,,http://www.giveindia.org/GetOrganisationProfile.aspx?ngoid=964,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
335fbc64-c67b-333e-82d1-9434c6bea901,Action For Excellence In Children And Women Foundation,info@aecwf.org,91-7042998570,,,,,,,,,http://www.aecwf.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
4036ce16-8b03-3359-a9b9-7985e69c4584,Action For Protection Of Wild Animals(Apowa),apowa1999@yahoo.co.in,91-8455913820,,,,,,,,,http://www.apowa.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
a2cf0095-eaf8-309c-b5f6-701003de6e37,Action On Disability And Development (India),addindia@vsnl.net,,,,,,,,,,http://www.addindia.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
72809c77-913c-3c6f-beed-8227f897df2f,Action Research And Training For Health Society,arthindia@gmail.com,91-9001991232,,,,,,,,,https://http://www.arth.in/,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
bf495fa6-df0a-39c0-8ed2-16154d054ee1,Adarsh Seva Samiti,info@adarshsevasamiti.in,91-9971126504,,,,,"H-724, first floor,
Palam Extension, Sector-7,    New Delhi, 
Dwarka, Delhi  110077","H-724, first floor,
Palam Extension, Sector-7,    New Delhi, 
Dwarka, Delhi  110077",,,http://www.adarshsevasamiti.in,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
a2675646-fdbc-3141-b9e3-e14ae73f8f05,Adivasi Chetna Shikshan Seva Samiti,acsssjha@hotmail.com,,,,,,,,,,http://www.adivasijhabua.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
a7cefeff-2b36-3083-8b97-fa22f2c19784,Agam Foundation,support@agamfoundation.com,91-7200072198,,,,,"shop no 9 1st floor 7/25 sakthi complex nanjundapuram road,
ramanathapuram    Coimbatore, 
Coimbatore, Tamil Nadu  641045","shop no 9 1st floor 7/25 sakthi complex nanjundapuram road,
ramanathapuram    Coimbatore, 
Coimbatore, Tamil Nadu  641045",,,http://www.agamfoundation.com,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
1e99c0bb-3590-3576-9a3e-560b25d961d0,Agewell Foundation,agewellfoundation@gmail.com,,,,,,"M-8A, Lajpat Nagar - II,
    New Delhi, 
New Delhi, Delhi  110024","M-8A, Lajpat Nagar - II,
    New Delhi, 
New Delhi, Delhi  110024",,,http://www.agewellfoundation.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
55a26fee-675c-35c2-9bcd-c0fdbb63e7fa,Akanksha Seva Sadan,bandana.ass@rediffmail.com,91-9334907270,,,,,,,,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
8be27eac-4418-3e94-85a8-fbb3e6f8b8e3,Akar Samajik Sanstha,ashakirankamble@yahoo.com,91-8898468852,,,,,"1527A, BMC Colony, Gate No 6,
Near Mount Merry School, Malavani Malad West    Mumbai Suburban, 
Mumbai, Maharashtra  400095","1527A, BMC Colony, Gate No 6,
Near Mount Merry School, Malavani Malad West    Mumbai Suburban, 
Mumbai, Maharashtra  400095",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
c031ca84-7a24-321e-a235-e2a185c27ec8,Akash Memorial Charitable Trust,ashish@aksitservices.co.in,,,,,,"J-234, Akashdeep, Sector-25, Noida,
Noida    Gautam Buddha Nagar, 
Noida, Uttar Pradesh  201301","J-234, Akashdeep, Sector-25, Noida,
Noida    Gautam Buddha Nagar, 
Noida, Uttar Pradesh  201301",,,http://www.akashmemorial.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
00c0b648-1068-355a-b099-0c254416d08c,Akhanda Seva For International Shanti,info@operation-shanti.org,91-9945100945,,,,,,,,,http://www.operation-shanti.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
17383025-2823-3b6b-97e0-be51ea4f91bc,Akshar Foundation,contact@aksharfoundation.org,91-9706006555,,,,,"House no 18, Basisthapur by lane - 3, Beltola Road,
Old Passport office lane    Kamrup, 
Guwahati, Assam  781028","House no 18, Basisthapur by lane - 3, Beltola Road,
Old Passport office lane    Kamrup, 
Guwahati, Assam  781028",,,http://www.aksharfoundation.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
1ca31288-280f-3fa5-aa4f-1ee2b4b9d618,Akshaya Aahara Foundation (R),akshayaaahara2012@gmail.com,91-9148987375,,,,,"143, Moksha Marga, Siddhartha Layout,,
    Mysuru (Mysore), 
Mysuru-11, Karnataka  570011","143, Moksha Marga, Siddhartha Layout,,
    Mysuru (Mysore), 
Mysuru-11, Karnataka  570011",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
89f5a0ed-f156-3213-9103-c314d0377931,All India Muslim Youth Majlis,muslimyouthmajlis@gmail.com,91-9334187529,,,,,,,,,http://www.muslimyouthmajlis.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
2effbbcc-cec8-356f-86eb-ce6ff7e51ba0,All India Women'S Conference Bombay Branch,mumbaibranch.aiwc@gmail.com,,,,,,,,,,http://www.aiwcmumbai.com,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
23f59303-9253-3dd9-93dc-10174d62d2ed,Alternative For Rural Movement,armorissa@gmail.com,91-9040127260,,,,,,,,,http://www.armngo.com,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
e8103ba9-01c9-310e-804f-117c8d38e368,Amara Sabai Kailaspur Nandakumarpur Joutha Sanstha,amarasabai@hotmail.com,91-9434245953,,,,,,,,,http://www.amarasabai-sundarbans.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
a9998c35-d10e-3ae7-b563-85c6005adcc8,Amba Angels Parents Association For Special Children,ambaangels@gmail.com,91-8690775839,,,,,,,,,http://ambaangels.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
6f0ec99a-dda6-31d1-b78c-f2e1cbad7ad8,Ambassadors Service Society,ambassadorsservicesociety@gmail.com,91-9474448095,,,,,,,,,http://www.ambassadors.org.in,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
0bf83ba4-820e-3eac-a793-744892744dd6,Ambuja Cement Foundation,ceo.acf@ambujacement.com,,,,,,"5th Flr., Elegant Business Park,
Andheri Kurla Road, Andheri (E)    Mumbai City, 
Mumbai, Maharashtra  400059","5th Flr., Elegant Business Park,
Andheri Kurla Road, Andheri (E)    Mumbai City, 
Mumbai, Maharashtra  400059",,,http://www.ambujacementfoundation.org/,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
32b7c351-57d5-3e70-ab63-fa911278039d,Amitabha Buddhist Society,info@amitabhasociety.org,91-9527725596,,,,,"Sr. no 25,
Kranti Chow    Pune, 
Bopodi, Maharashtra  411020","Sr. no 25,
Kranti Chow    Pune, 
Bopodi, Maharashtra  411020",,,http://www.maitriyana.in,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
dbc6a5b1-4a5b-3b44-924a-79301a617303,Amitie Trust,amitiepehchan@gmail.com,,,,,,"G-5B Kailash Apartment,
23 Daw’s Temple Road    Howrah, 
PO-Bally, District-Howrah, West Bengal  711201","G-5B Kailash Apartment,
23 Daw’s Temple Road    Howrah, 
PO-Bally, District-Howrah, West Bengal  711201",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
8707a517-ecf8-38fa-8eab-7a0b284eaea2,Anant Educational Social And Cultural Societygadhinglaj,udaykumarindulkar@gmail.com,91-9850276478,,,,,"House No 887,
Hujare Galli    Kolhapur, 
Gadhinglaj, Maharashtra  416502","House No 887,
Hujare Galli    Kolhapur, 
Gadhinglaj, Maharashtra  416502",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
f0b68ff5-669f-39ee-beb3-83f355c2526d,Anchalika Jana Seva Anusthan,ajsaorissa@gmail.com,91-9658808914,,,,,"AT-SUNDHIMUNDA,PO-CHANDOTARA,
VIA-SINDHEKELA,    Balangir, 
BOLANGIR, Odisha  767035","AT-SUNDHIMUNDA,PO-CHANDOTARA,
VIA-SINDHEKELA,    Balangir, 
BOLANGIR, Odisha  767035",,,http://www.ajsaodisha.in,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
ec82d66d-a49d-30ce-8b63-9eeba8919aea,Andhjan Kalyan Trust,aktrust.drj@gmail.com,,,,,,"Aamba Wadi, Junagadh Road,
Dhoraji    Rajkot, 
Rajkot, Gujarat  360410","Aamba Wadi, Junagadh Road,
Dhoraji    Rajkot, 
Rajkot, Gujarat  360410",,,http://www.aktrust.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
745aade5-894f-3795-960a-30dffd6d17fc,Angel Home Of Womens Trust,angelhometrustmdu@gmail.com,91-9442843937,,,,,"Green Cross Service Center,
Sholavandan Main Road, Via Samayanallur, Thenoor Post    Madurai, 
Madurai, Tamil Nadu  625402","Green Cross Service Center,
Sholavandan Main Road, Via Samayanallur, Thenoor Post    Madurai, 
Madurai, Tamil Nadu  625402",,,http://www.angelhomeofwomenstrust.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
b1192158-59d7-3716-8449-1b43528b02ac,Animal And Human Development Social Welfare Society,binod4087@gmail.com,91-7717736448,,,,,"Village +post -Maur,
Mokama Patna    Sheikhpura, 
Barbigha, Bihar  811101","Village +post -Maur,
Mokama Patna    Sheikhpura, 
Barbigha, Bihar  811101",,,http://AnimalHumansociety.co.in,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
617a2463-9a21-3b5d-b50f-13552a488960,Antara,antaragram365@gmail.com,91-9836133250,,,,,"Antara, P.O. Dakshin Gobindapur,
    South 24 Parganas, 
Kolkata, West Bengal  700145","Antara, P.O. Dakshin Gobindapur,
    South 24 Parganas, 
Kolkata, West Bengal  700145",,,http://www.antaraglobal.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
9315b44f-e3a4-321a-93ba-ea7e8519f59d,Antazilla Gram Unnayan Parishad (Inter District Rural Development Council),antazilla@gmail.com,,,,,,"CIT Scheme VII M, P-208,
Flat-7    Kolkata, 
Kolkata, West Bengal  700054","CIT Scheme VII M, P-208,
Flat-7    Kolkata, 
Kolkata, West Bengal  700054",,,http://www.gramunnayan.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
6c82a567-5b8f-3fa7-99cd-71a5f526f617,Anugraha Trust For The Handicapped,anugraha8@rediffmail.com,91-9443120368,,,,,"Anugraha Trust for the Handicapped,
Melakattuvilai, Near Esakiamman Kovil    Kanyakumari, 
Manikattipottal, Tamil Nadu  629501","Anugraha Trust for the Handicapped,
Melakattuvilai, Near Esakiamman Kovil    Kanyakumari, 
Manikattipottal, Tamil Nadu  629501",,,http://www.anugrahatrust.wordpress.com,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
a24c75d8-e041-3be6-9f0f-97effbf25267,Anum Foundation,sayyad076@gmail.com,91-9892648367,,,,,"109, Shivaji Nagar - 1 K.K.G marg,
Juhu tara road    Mumbai City, 
Santacruz, Maharashtra  400049","109, Shivaji Nagar - 1 K.K.G marg,
Juhu tara road    Mumbai City, 
Santacruz, Maharashtra  400049",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
59a28b2c-88d1-3376-b41d-8aea8282603d,Apne Aap Women'S Collective,give@aawc.in,,,,,,"1st Lane Khetwadi, 1st Floor, Municipal School, Near Alankar Cinema,
Khetwadi    Mumbai City, 
Mumbai, Maharashtra  400004","1st Lane Khetwadi, 1st Floor, Municipal School, Near Alankar Cinema,
Khetwadi    Mumbai City, 
Mumbai, Maharashtra  400004",,,http://www.aawc.in,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
6a1b1cac-eb9a-3c4e-a317-4ca16a73f7af,Appropriate Rural Technology Institute,arti_pune@vsnl.net,,,,,,"Maninee Apartments, Survey No.13,,
Narhe Road    Pune, 
Dhayarigaon, Maharashtra  411041","Maninee Apartments, Survey No.13,,
Narhe Road    Pune, 
Dhayarigaon, Maharashtra  411041",,,http://www.arti-india.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
f0d5b151-b6c7-37dd-81b8-500ede43ff39,Arambha Foundation,arambhafoundation7@gmail.com,91-8779685980,,,,,"A-80, Laxmi Niwas, Plot no. 320,
Sector 19, Row House no.3    Thane, 
Koperkhairane, Maharashtra  400709","A-80, Laxmi Niwas, Plot no. 320,
Sector 19, Row House no.3    Thane, 
Koperkhairane, Maharashtra  400709",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
b17e9dd3-34d2-31a8-af85-24fbf5c7fc54,Arasan Rural Development Society,arasankalakad@gmail.com,91-0944315042,,,,,,,,,http://www.ardsindia.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
337bd4c1-f1ec-367d-a930-71cef0ffac1a,Arbode Gramya Vikas Shiksha Samiti,avorde@gmail.com,91-9756853006,,,,,"Ward No.3, Balajipuram, Kishanpur Kichha,
Ward No. 3 Kishanpur, p.o. Kichha Distt. Udham Singh Nagar    Udham Singh Nagar, 
Kichha, Uttarakhand  263148","Ward No.3, Balajipuram, Kishanpur Kichha,
Ward No. 3 Kishanpur, p.o. Kichha Distt. Udham Singh Nagar    Udham Singh Nagar, 
Kichha, Uttarakhand  263148",,,http://www.avorde.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
144c49c0-8115-3353-854c-72507e16d916,"Armman (Advancing Reduction In Mortality And Morbidity Of Mothers, Children And Neonates)",bipin@armman.org,,,,,,"47/48, Oasis Industrial Complex,,
Nehru Road, Opp. Vakola Masjid, Vakola,    Mumbai City, 
Santacruz(East), Mumbai, Maharashtra  400055","47/48, Oasis Industrial Complex,,
Nehru Road, Opp. Vakola Masjid, Vakola,    Mumbai City, 
Santacruz(East), Mumbai, Maharashtra  400055",,,http://www.armman.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
671a5a52-a53a-386c-9370-6cfb0699eeca,Aroh Foundation,arohfoundation@gmail.com,,,,,,"F-52,,
Sector 8,    Gautam Buddha Nagar, 
NOIDA, Uttar Pradesh  201301","F-52,,
Sector 8,    Gautam Buddha Nagar, 
NOIDA, Uttar Pradesh  201301",,,https://http://www.aroh.in/,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
f046d822-f1a7-3ab7-93d3-a482f2d04e9e,Asha Community Health And Development Society,info@asha-india.org,,,,,,"Asha Community Health & Development Society Ekta Vihar, R.K. Puram Sector 6,
    South Delhi, 
New Delhi, Delhi  110066","Asha Community Health & Development Society Ekta Vihar, R.K. Puram Sector 6,
    South Delhi, 
New Delhi, Delhi  110066",,,http://asha-india.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
122f6ee1-418b-3a6b-b05e-5f1462141ae1,Asha Deep Foundation,jothichetty@adf.org.in,91-9810009497,,,,,"175 C, J&K Pocket,,
Dilshad Garden,    East Delhi, 
Delhi, Delhi  110095","175 C, J&K Pocket,,
Dilshad Garden,    East Delhi, 
Delhi, Delhi  110095",,,http://www.adf.org.in,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
2142d253-6500-3eb7-9d40-ace1e663ec5f,Asha Foundation (Action Service Hope For Aids),ashafblr@yahoo.co.in,,,,,,"No 42, 4th Main Road,,
SBM Colony, Anand Nagar, Hebbal    Bengaluru (Bangalore) Urban, 
Bangalore, Karnataka  560024","No 42, 4th Main Road,,
SBM Colony, Anand Nagar, Hebbal    Bengaluru (Bangalore) Urban, 
Bangalore, Karnataka  560024",,,http://www.ashaf.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
4a6ff8a5-160d-35cf-acae-fc4a25d174f9,Asha Ka Jharna,info@ashakajharna.org,91-9414036896,,,,,"Harlal Ka Kothi,
    Jhunjhunu, 
Nawalgarh, Rajasthan  333042","Harlal Ka Kothi,
    Jhunjhunu, 
Nawalgarh, Rajasthan  333042",,,http://www.ashakajharna.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
e75bea70-e593-3f58-8b54-3c3aa319e1ea,Ashadeep Association,ashadeepassociation@gmail.com,91-9699265651,,,,,"B002, Shakti Apts,
    Mumbai City, 
Mumbai, Maharashtra  400099","B002, Shakti Apts,
    Mumbai City, 
Mumbai, Maharashtra  400099",,,http://www.ashadeepassociation.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
dd7f888d-3c23-3448-922b-d2797a2b2183,Ashadeep Multipurpose Society,ashadeep06@gmail.com,91-9422106850,,,,,"301 Gurukripa Appartment,3rd floor,,
Near N.I.T. office,Vaishali Nagar,    Nagpur, 
Binaki Road,Nagpir, Maharashtra  440017","301 Gurukripa Appartment,3rd floor,,
Near N.I.T. office,Vaishali Nagar,    Nagpur, 
Binaki Road,Nagpir, Maharashtra  440017",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
75b264ba-0c7a-37e7-9287-9d8821707dd9,Ashamant Foundation,ashamantfoundation@gmail.com,91-7709582388,,,,,,,,,http://www.ashamant.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
a8e01d3e-6b90-3f7f-9908-1a10e53da006,Ashwamegh Gramin Vikas Trust,ashwameghf@gmail.com,91-9421530799,,,,,"Nalini Kunj' At. / Post - Fagane,
Tal. & Dist. - Dhule    Dhule, 
Dhule, Maharashtra  424301","Nalini Kunj' At. / Post - Fagane,
Tal. & Dist. - Dhule    Dhule, 
Dhule, Maharashtra  424301",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
d13c9e3d-320d-3e7f-bc77-bfc3a667f93b,Ashwini Gramin Bahuudheshiya Seva Bhavi Sanstha,ashwini.wag2010@gmail.com,,,,,,"At Wagholi Post Jawali, Tal Ausa,
At Wagholi Post Jawali, Tal Ausa    Latur, 
Latur, Maharashtra  413511","At Wagholi Post Jawali, Tal Ausa,
At Wagholi Post Jawali, Tal Ausa    Latur, 
Latur, Maharashtra  413511",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
fc239b5e-d848-3e27-9605-1a877af57621,Asset Trust (Association For Social Solidarity & Empowerment Training Trust),assetbasha2011@gmail.com,,,,,,"14 II Floor Muniyandi koil lane,
Manjanakara Street    Madurai, 
Madurai, Tamil Nadu  625001","14 II Floor Muniyandi koil lane,
Manjanakara Street    Madurai, 
Madurai, Tamil Nadu  625001",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
a3369891-7cd7-328c-a66a-d8d1c51104d6,Association For Community Training,act_mugaiyur@rediffmail.com,,,,,,"Mugaiyur,
Mugaiyur    Viluppuram, 
Thirukovilur, Tamil Nadu  605755","Mugaiyur,
Mugaiyur    Viluppuram, 
Thirukovilur, Tamil Nadu  605755",,,http://www.actmugaiyur.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
68b083c5-ea93-3f42-a0e7-d4392116ce77,Association For Non Traditional Employment For Women,anew_an@yahoo.in,91-9840101827,,,,,"AH -16 / 107, 4th Street,
Shanthi Colony, Annanagar    Chennai, 
Chennai, Tamil Nadu  600040","AH -16 / 107, 4th Street,
Shanthi Colony, Annanagar    Chennai, 
Chennai, Tamil Nadu  600040",,,http://www.anewindia.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
22996617-07cf-33c6-9669-593c643ed087,Association For Peoples Advancement And Action Research,subhashjoshi9@gmail.com,,,,,,"APAAR (Association for Peoples Advancement and Action Research) 7/12 Rama Ashram,
Takana Road    Pithoragarh, 
Pithogarh, Uttarakhand  262501","APAAR (Association for Peoples Advancement and Action Research) 7/12 Rama Ashram,
Takana Road    Pithoragarh, 
Pithogarh, Uttarakhand  262501",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
e4fa28eb-23e4-3ad1-9637-7cd5df33bbdf,Association For Rehabilitation Of Village And Impairment (Arvi) Trust,arvitrust@gmail.com,91-9843160475,,,,,"ARVI TRUST,
Lakshmi Nagar    Dindigul, 
Seelapadi, Tamil Nadu  624005","ARVI TRUST,
Lakshmi Nagar    Dindigul, 
Seelapadi, Tamil Nadu  624005",,,http://arvitrust.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
